,AÑO,MES,PRODUCTO,CANTIDADCOMPRA
1713,2018,1,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,40
1714,2018,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
1715,2018,1,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
1716,2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,520
1717,2018,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
1718,2018,1,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
1719,2018,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
1720,2018,1,APOSITO MALLADO C/ SILICONA-0,770
1721,2018,1,APOSITO C/ CARBON Y PLATA-4,510
1722,2018,1,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,5000
1723,2018,1,APOSITO DE HIDROCOLOIDE-3,700
1724,2018,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
1725,2018,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
1726,2018,1,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
1727,2018,1,APÓSITO TRANSPARENTE ADHESIVO-24,8400
1728,2018,1,APOSITO DE ALGINATO C/ PLATA-6,0
1729,2018,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
1730,2018,1,APOSITO DE HIDROCOLOIDE-6,1450
1731,2018,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,900
1732,2018,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
1733,2018,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
1734,2018,1,APÓSITO TRANSPARENTE ADHESIVO-20,1600
1735,2018,1,APOSITO ABSORBENTE S/ ADHESIVO-25,400
1736,2018,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
1737,2018,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
1738,2018,1,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
1739,2018,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
1740,2018,2,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,430
1741,2018,2,APOSITO DE HIDROFIBRA  / CINTA-18,280
1742,2018,2,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
1743,2018,2,APOSITO C/ CARBON Y PLATA-6,1200
1744,2018,2,APOSITO DE FIBRAS DE POLIACRILATO-3,160
1745,2018,2,APOSITO MALLADO C/ PARAFINA-39,380
1746,2018,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2890
1747,2018,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1965
1748,2018,2,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,700
1749,2018,2,APOSITO DE HIDROCOLOIDE-9,2427
1750,2018,2,APOSITO DE HIDROCOLOIDE-7,560
1751,2018,2,APOSITO DE HIDROCOLOIDE C/ PLATA-2,308
1752,2018,2,APOSITO DE ESPUMA POLIURETANO-8,470
1753,2018,2,APÓSITO ABSORBENTE C/ ADHESIVO-22,5120
1754,2018,2,APÓSITO ABSORBENTE C/ ADHESIVO-23,3840
1755,2018,2,HIDROGEL-37,1190
1756,2018,2,APOSITO MALLADO C/ PARAFINA-38,1620
1757,2018,2,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,190
1758,2018,2,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,24
1759,2018,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
1760,2018,2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,30
1761,2018,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
1762,2018,2,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
1763,2018,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,450
1764,2018,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
1765,2018,2,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
1766,2018,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
1767,2018,2,APOSITO MALLADO C/ SILICONA-0,140
1768,2018,2,APOSITO C/ CARBON Y PLATA-4,660
1769,2018,2,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,14000
1770,2018,2,APOSITO DE HIDROCOLOIDE-3,605
1771,2018,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
1772,2018,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
1773,2018,2,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
1774,2018,2,APÓSITO TRANSPARENTE ADHESIVO-24,6000
1775,2018,2,APOSITO DE ALGINATO C/ PLATA-6,0
1776,2018,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
1777,2018,2,APOSITO DE HIDROCOLOIDE-6,1300
1778,2018,2,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,650
1779,2018,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
1780,2018,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
1781,2018,2,APÓSITO TRANSPARENTE ADHESIVO-20,2200
1782,2018,2,APOSITO ABSORBENTE S/ ADHESIVO-25,300
1783,2018,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
1784,2018,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
1785,2018,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
1786,2018,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
1787,2018,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,460
1788,2018,3,APOSITO DE HIDROFIBRA  / CINTA-18,190
1789,2018,3,APOSITO DE ESPUMA POLIURETANO / SACRO-11,250
1790,2018,3,APOSITO C/ CARBON Y PLATA-6,3300
1791,2018,3,APOSITO DE FIBRAS DE POLIACRILATO-3,250
1792,2018,3,APOSITO MALLADO C/ PARAFINA-39,480
1793,2018,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2730
1794,2018,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1690
1795,2018,3,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,700
1796,2018,3,APOSITO DE HIDROCOLOIDE-9,1608
1797,2018,3,APOSITO DE HIDROCOLOIDE-7,315
1798,2018,3,APOSITO DE HIDROCOLOIDE C/ PLATA-2,248
1799,2018,3,APOSITO DE ESPUMA POLIURETANO-8,830
1800,2018,3,APÓSITO ABSORBENTE C/ ADHESIVO-22,7680
1801,2018,3,APÓSITO ABSORBENTE C/ ADHESIVO-23,1440
1802,2018,3,HIDROGEL-37,1030
1803,2018,3,APOSITO MALLADO C/ PARAFINA-38,2350
1804,2018,3,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,130
1805,2018,3,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,48
1806,2018,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
1807,2018,3,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,40
1808,2018,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
1809,2018,3,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
1810,2018,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,450
1811,2018,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
1812,2018,3,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
1813,2018,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
1814,2018,3,APOSITO MALLADO C/ SILICONA-0,560
1815,2018,3,APOSITO C/ CARBON Y PLATA-4,540
1816,2018,3,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,3000
1817,2018,3,APOSITO DE HIDROCOLOIDE-3,965
1818,2018,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
1819,2018,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
1820,2018,3,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
1821,2018,3,APÓSITO TRANSPARENTE ADHESIVO-24,10800
1822,2018,3,APOSITO DE ALGINATO C/ PLATA-6,0
1823,2018,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
1824,2018,3,APOSITO DE HIDROCOLOIDE-6,1400
1825,2018,3,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,500
1826,2018,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
1827,2018,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
1828,2018,3,APÓSITO TRANSPARENTE ADHESIVO-20,3400
1829,2018,3,APOSITO ABSORBENTE S/ ADHESIVO-25,400
1830,2018,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
1831,2018,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
1832,2018,3,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
1833,2018,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
1834,2018,4,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,760
1835,2018,4,APOSITO DE HIDROFIBRA  / CINTA-18,150
1836,2018,4,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
1837,2018,4,APOSITO C/ CARBON Y PLATA-6,2100
1838,2018,4,APOSITO DE FIBRAS DE POLIACRILATO-3,380
1839,2018,4,APOSITO MALLADO C/ PARAFINA-39,200
1840,2018,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,3140
1841,2018,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1750
1842,2018,4,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
1843,2018,4,APOSITO DE HIDROCOLOIDE-9,1416
1844,2018,4,APOSITO DE HIDROCOLOIDE-7,365
1845,2018,4,APOSITO DE HIDROCOLOIDE C/ PLATA-2,230
1846,2018,4,APOSITO DE ESPUMA POLIURETANO-8,700
1847,2018,4,APÓSITO ABSORBENTE C/ ADHESIVO-22,9600
1848,2018,4,APÓSITO ABSORBENTE C/ ADHESIVO-23,3360
1849,2018,4,HIDROGEL-37,1205
1850,2018,4,APOSITO MALLADO C/ PARAFINA-38,340
1851,2018,4,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,60
1852,2018,4,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,48
1853,2018,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
1854,2018,4,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,24
1855,2018,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
1856,2018,4,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
1857,2018,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,400
1858,2018,4,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
1859,2018,4,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
1860,2018,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
1861,2018,4,APOSITO MALLADO C/ SILICONA-0,420
1862,2018,4,APOSITO C/ CARBON Y PLATA-4,740
1863,2018,4,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,6000
1864,2018,4,APOSITO DE HIDROCOLOIDE-3,690
1865,2018,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
1866,2018,4,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
1867,2018,4,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
1868,2018,4,APÓSITO TRANSPARENTE ADHESIVO-24,9600
1869,2018,4,APOSITO DE ALGINATO C/ PLATA-6,150
1870,2018,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
1871,2018,4,APOSITO DE HIDROCOLOIDE-6,1500
1872,2018,4,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
1873,2018,4,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
1874,2018,4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
1875,2018,4,APÓSITO TRANSPARENTE ADHESIVO-20,800
1876,2018,4,APOSITO ABSORBENTE S/ ADHESIVO-25,400
1877,2018,4,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
1878,2018,4,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
1879,2018,4,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
1880,2018,6,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,100
1881,2018,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,460
1882,2018,6,APOSITO DE HIDROFIBRA  / CINTA-18,260
1883,2018,6,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
1884,2018,6,APOSITO C/ CARBON Y PLATA-6,2400
1885,2018,6,APOSITO DE FIBRAS DE POLIACRILATO-3,300
1886,2018,6,APOSITO MALLADO C/ PARAFINA-39,400
1887,2018,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2780
1888,2018,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1700
1889,2018,6,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
1890,2018,6,APOSITO DE HIDROCOLOIDE-9,1665
1891,2018,6,APOSITO DE HIDROCOLOIDE-7,730
1892,2018,6,APOSITO DE HIDROCOLOIDE C/ PLATA-2,278
1893,2018,6,APOSITO DE ESPUMA POLIURETANO-8,770
1894,2018,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,12800
1895,2018,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,2880
1896,2018,6,HIDROGEL-37,1175
1897,2018,6,APOSITO MALLADO C/ PARAFINA-38,1950
1898,2018,6,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,80
1899,2018,6,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,12
1900,2018,6,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,100
1901,2018,6,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,40
1902,2018,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
1903,2018,6,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
1904,2018,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,250
1905,2018,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,80
1906,2018,6,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
1907,2018,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
1908,2018,6,APOSITO MALLADO C/ SILICONA-0,700
1909,2018,6,APOSITO C/ CARBON Y PLATA-4,500
1910,2018,6,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,19000
1911,2018,6,APOSITO DE HIDROCOLOIDE-3,815
1912,2018,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
1913,2018,6,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
1914,2018,6,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
1915,2018,6,APÓSITO TRANSPARENTE ADHESIVO-24,11200
1916,2018,6,APOSITO DE ALGINATO C/ PLATA-6,0
1917,2018,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
1918,2018,6,APOSITO DE HIDROCOLOIDE-6,1350
1919,2018,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,50
1920,2018,6,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,110
1921,2018,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
1922,2018,6,APÓSITO TRANSPARENTE ADHESIVO-20,1800
1923,2018,6,APOSITO ABSORBENTE S/ ADHESIVO-25,300
1924,2018,6,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
1925,2018,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
1926,2018,6,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
1927,2018,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,60
1928,2018,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,610
1929,2018,7,APOSITO DE HIDROFIBRA  / CINTA-18,95
1930,2018,7,APOSITO DE ESPUMA POLIURETANO / SACRO-11,150
1931,2018,7,APOSITO C/ CARBON Y PLATA-6,1800
1932,2018,7,APOSITO DE FIBRAS DE POLIACRILATO-3,160
1933,2018,7,APOSITO MALLADO C/ PARAFINA-39,200
1934,2018,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2640
1935,2018,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2020
1936,2018,7,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
1937,2018,7,APOSITO DE HIDROCOLOIDE-9,2010
1938,2018,7,APOSITO DE HIDROCOLOIDE-7,125
1939,2018,7,APOSITO DE HIDROCOLOIDE C/ PLATA-2,310
1940,2018,7,APOSITO DE ESPUMA POLIURETANO-8,560
1941,2018,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,7680
1942,2018,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,1920
1943,2018,7,HIDROGEL-37,945
1944,2018,7,APOSITO MALLADO C/ PARAFINA-38,1530
1945,2018,7,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,140
1946,2018,7,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,48
1947,2018,7,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,340
1948,2018,7,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,63
1949,2018,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
1950,2018,7,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
1951,2018,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,410
1952,2018,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,110
1953,2018,7,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
1954,2018,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
1955,2018,7,APOSITO MALLADO C/ SILICONA-0,630
1956,2018,7,APOSITO C/ CARBON Y PLATA-4,370
1957,2018,7,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,4000
1958,2018,7,APOSITO DE HIDROCOLOIDE-3,900
1959,2018,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
1960,2018,7,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
1961,2018,7,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
1962,2018,7,APÓSITO TRANSPARENTE ADHESIVO-24,9200
1963,2018,7,APOSITO DE ALGINATO C/ PLATA-6,150
1964,2018,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
1965,2018,7,APOSITO DE HIDROCOLOIDE-6,1400
1966,2018,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
1967,2018,7,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,60
1968,2018,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
1969,2018,7,APÓSITO TRANSPARENTE ADHESIVO-20,2400
1970,2018,7,APOSITO ABSORBENTE S/ ADHESIVO-25,0
1971,2018,7,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
1972,2018,7,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
1973,2018,7,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
1974,2018,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,60
1975,2018,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,550
1976,2018,8,APOSITO DE HIDROFIBRA  / CINTA-18,105
1977,2018,8,APOSITO DE ESPUMA POLIURETANO / SACRO-11,250
1978,2018,8,APOSITO C/ CARBON Y PLATA-6,2700
1979,2018,8,APOSITO DE FIBRAS DE POLIACRILATO-3,530
1980,2018,8,APOSITO MALLADO C/ PARAFINA-39,410
1981,2018,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2110
1982,2018,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1715
1983,2018,8,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
1984,2018,8,APOSITO DE HIDROCOLOIDE-9,2448
1985,2018,8,APOSITO DE HIDROCOLOIDE-7,305
1986,2018,8,APOSITO DE HIDROCOLOIDE C/ PLATA-2,150
1987,2018,8,APOSITO DE ESPUMA POLIURETANO-8,560
1988,2018,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,5760
1989,2018,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,1440
1990,2018,8,HIDROGEL-37,1020
1991,2018,8,APOSITO MALLADO C/ PARAFINA-38,2020
1992,2018,8,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,140
1993,2018,8,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,24
1994,2018,8,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,250
1995,2018,8,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,32
1996,2018,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
1997,2018,8,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
1998,2018,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,890
1999,2018,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,100
2000,2018,8,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2001,2018,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2002,2018,8,APOSITO MALLADO C/ SILICONA-0,490
2003,2018,8,APOSITO C/ CARBON Y PLATA-4,320
2004,2018,8,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,4000
2005,2018,8,APOSITO DE HIDROCOLOIDE-3,800
2006,2018,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2007,2018,8,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2008,2018,8,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2009,2018,8,APÓSITO TRANSPARENTE ADHESIVO-24,7200
2010,2018,8,APOSITO DE ALGINATO C/ PLATA-6,0
2011,2018,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2012,2018,8,APOSITO DE HIDROCOLOIDE-6,1990
2013,2018,8,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,450
2014,2018,8,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2015,2018,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
2016,2018,8,APÓSITO TRANSPARENTE ADHESIVO-20,400
2017,2018,8,APOSITO ABSORBENTE S/ ADHESIVO-25,700
2018,2018,8,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2019,2018,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
2020,2018,8,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2021,2018,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,130
2022,2018,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,520
2023,2018,9,APOSITO DE HIDROFIBRA  / CINTA-18,180
2024,2018,9,APOSITO DE ESPUMA POLIURETANO / SACRO-11,200
2025,2018,9,APOSITO C/ CARBON Y PLATA-6,2400
2026,2018,9,APOSITO DE FIBRAS DE POLIACRILATO-3,150
2027,2018,9,APOSITO MALLADO C/ PARAFINA-39,490
2028,2018,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2270
2029,2018,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1575
2030,2018,9,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,2100
2031,2018,9,APOSITO DE HIDROCOLOIDE-9,561
2032,2018,9,APOSITO DE HIDROCOLOIDE-7,230
2033,2018,9,APOSITO DE HIDROCOLOIDE C/ PLATA-2,250
2034,2018,9,APOSITO DE ESPUMA POLIURETANO-8,400
2035,2018,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,5760
2036,2018,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
2037,2018,9,HIDROGEL-37,920
2038,2018,9,APOSITO MALLADO C/ PARAFINA-38,1420
2039,2018,9,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,120
2040,2018,9,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,24
2041,2018,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,550
2042,2018,9,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,40
2043,2018,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
