AÑO,MES,PRODUCTO,TIPOCOMPRA,HOSPITAL,TGL,CANTIDADCOMPRA
2017,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,Compra menor,0,ALMACENABLE,350
2017,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,Compra menor,13,ALMACENABLE,350
2017,10,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,0,ALMACENABLE,200
2017,10,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,400
2017,10,APOSITO C/ CARBON Y PLATA-4,Concurso,18,ALMACENABLE,300
2017,10,APOSITO C/ CARBON Y PLATA-6,Concurso,0,ALMACENABLE,300
2017,10,APOSITO C/ CARBON Y PLATA-6,Concurso,10,ALMACENABLE,600
2017,10,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,1800
2017,10,APOSITO C/ CARBON Y PLATA-6,Concurso,18,ALMACENABLE,300
2017,10,APOSITO DE ALGINATO C/ PLATA-6,Compra menor,10,ALMACENABLE,150
2017,10,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Concurso,10,ALMACENABLE,50
2017,10,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,350
2017,10,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,330
2017,10,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,4,ALMACENABLE,80
2017,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,0,TRANSITO,50
2017,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,11,TRANSITO,160
2017,10,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,1020
2017,10,APOSITO DE HIDROCOLOIDE-3,Concurso,18,ALMACENABLE,50
2017,10,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,1250
2017,10,APOSITO DE HIDROCOLOIDE-7,Concurso,0,ALMACENABLE,100
2017,10,APOSITO DE HIDROCOLOIDE-7,Concurso,10,ALMACENABLE,60
2017,10,APOSITO DE HIDROCOLOIDE-7,Concurso,13,ALMACENABLE,500
2017,10,APOSITO DE HIDROCOLOIDE-9,Compra menor,0,ALMACENABLE,1008
2017,10,APOSITO DE HIDROCOLOIDE-9,Compra menor,10,ALMACENABLE,60
2017,10,APOSITO DE HIDROCOLOIDE-9,Compra menor,18,ALMACENABLE,252
2017,10,APOSITO DE HIDROCOLOIDE-9,Compra menor,4,ALMACENABLE,120
2017,10,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,30
2017,10,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,25
2017,10,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,100
2017,10,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,4,TRANSITO,30
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Compra menor,0,ALMACENABLE,120
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Compra menor,10,ALMACENABLE,170
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,0,ALMACENABLE,480
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,10,ALMACENABLE,360
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,13,ALMACENABLE,2160
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,0,ALMACENABLE,100
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,10,ALMACENABLE,200
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,13,ALMACENABLE,700
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,18,ALMACENABLE,170
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,4,ALMACENABLE,25
2017,10,APOSITO MALLADO C/ PARAFINA-38,Concurso,0,ALMACENABLE,100
2017,10,APOSITO MALLADO C/ PARAFINA-38,Concurso,10,ALMACENABLE,1140
2017,10,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,910
2017,10,APOSITO MALLADO C/ PARAFINA-38,Concurso,4,ALMACENABLE,200
2017,10,APOSITO MALLADO C/ PARAFINA-39,Concurso,18,ALMACENABLE,240
2017,10,APOSITO MALLADO C/ SILICONA-0,Concurso,0,ALMACENABLE,70
2017,10,APOSITO MALLADO C/ SILICONA-0,Concurso,10,ALMACENABLE,280
2017,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,9000
2017,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,13,ALMACENABLE,640
2017,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,3840
2017,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,4,ALMACENABLE,640
2017,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,0,ALMACENABLE,480
2017,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,1440
2017,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,11,TRANSITO,700
2017,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,18,TRANSITO,700
2017,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,100
2017,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,900
2017,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Compra menor,10,ALMACENABLE,80
2017,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Compra menor,18,ALMACENABLE,30
2017,10,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,1000
2017,10,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,4,ALMACENABLE,400
2017,10,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,3200
2017,10,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,18,ALMACENABLE,2800
2017,10,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1200
2017,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,12,TRANSITO,12
2017,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,18,TRANSITO,12
2017,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,14,TRANSITO,4
2017,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,18,TRANSITO,10
2017,10,HIDROGEL-37,Compra menor,0,ALMACENABLE,100
2017,10,HIDROGEL-37,Compra menor,10,ALMACENABLE,500
2017,10,HIDROGEL-37,Compra menor,13,ALMACENABLE,300
2017,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,180
2017,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,80
2017,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,20
2017,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,Compra menor,18,ALMACENABLE,350
2017,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,Compra menor,0,ALMACENABLE,700
2017,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,Compra menor,10,ALMACENABLE,350
2017,11,APOSITO C/ CARBON Y PLATA-4,Concurso,10,ALMACENABLE,100
2017,11,APOSITO C/ CARBON Y PLATA-4,Concurso,18,ALMACENABLE,370
2017,11,APOSITO C/ CARBON Y PLATA-6,Concurso,10,ALMACENABLE,300
2017,11,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,1500
2017,11,APOSITO C/ CARBON Y PLATA-6,Concurso,18,ALMACENABLE,600
2017,11,APOSITO C/ CARBON Y PLATA-6,Concurso,4,ALMACENABLE,300
2017,11,APOSITO DE ALGINATO C/ PLATA-6,Compra menor,10,ALMACENABLE,100
2017,11,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Concurso,10,ALMACENABLE,100
2017,11,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,300
2017,11,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,100
2017,11,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,0,ALMACENABLE,100
2017,11,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,70
2017,11,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,0,TRANSITO,100
2017,11,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,675
2017,11,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,1310
2017,11,APOSITO DE HIDROCOLOIDE-7,Concurso,18,ALMACENABLE,130
2017,11,APOSITO DE HIDROCOLOIDE-9,Compra menor,0,ALMACENABLE,1260
2017,11,APOSITO DE HIDROCOLOIDE-9,Compra menor,10,ALMACENABLE,102
2017,11,APOSITO DE HIDROCOLOIDE-9,Compra menor,18,ALMACENABLE,546
2017,11,APOSITO DE HIDROCOLOIDE-9,Compra menor,4,ALMACENABLE,96
2017,11,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,55
2017,11,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,20
2017,11,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,100
2017,11,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,3,TRANSITO,30
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Compra menor,0,ALMACENABLE,100
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,0,ALMACENABLE,610
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,10,ALMACENABLE,500
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,13,ALMACENABLE,1900
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,0,ALMACENABLE,200
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,10,ALMACENABLE,210
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,13,ALMACENABLE,700
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,18,ALMACENABLE,285
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,4,ALMACENABLE,40
2017,11,APOSITO MALLADO C/ PARAFINA-38,Concurso,10,ALMACENABLE,830
2017,11,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,1000
2017,11,APOSITO MALLADO C/ PARAFINA-38,Concurso,18,ALMACENABLE,360
2017,11,APOSITO MALLADO C/ PARAFINA-39,Concurso,10,ALMACENABLE,250
2017,11,APOSITO MALLADO C/ SILICONA-0,Concurso,0,ALMACENABLE,70
2017,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,10,ALMACENABLE,7000
2017,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,4000
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,0,ALMACENABLE,640
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,13,ALMACENABLE,640
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,3840
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,4,ALMACENABLE,640
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,0,ALMACENABLE,960
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,1920
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,4,ALMACENABLE,480
2017,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,11,TRANSITO,700
2017,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,6,TRANSITO,350
2017,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,50
2017,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,550
2017,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Compra menor,0,ALMACENABLE,50
2017,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Compra menor,10,ALMACENABLE,80
2017,11,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,1200
2017,11,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,18,ALMACENABLE,1000
2017,11,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,4,ALMACENABLE,1600
2017,11,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,800
2017,11,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,10,ALMACENABLE,4000
2017,11,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,18,ALMACENABLE,2800
2017,11,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1200
2017,11,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,18,TRANSITO,12
2017,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,11,TRANSITO,4
2017,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,14,TRANSITO,4
2017,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,18,TRANSITO,30
2017,11,HIDROGEL-37,Compra menor,0,ALMACENABLE,200
2017,11,HIDROGEL-37,Compra menor,10,ALMACENABLE,575
2017,11,HIDROGEL-37,Compra menor,13,ALMACENABLE,300
2017,11,HIDROGEL-37,Compra menor,4,ALMACENABLE,60
2017,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,180
2017,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,140
2017,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,180
2017,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,50
2017,12,APOSITO C/ CARBON Y PLATA-4,Concurso,18,ALMACENABLE,770
2017,12,APOSITO C/ CARBON Y PLATA-6,Compra menor,10,ALMACENABLE,300
2017,12,APOSITO C/ CARBON Y PLATA-6,Compra menor,13,ALMACENABLE,900
2017,12,APOSITO C/ CARBON Y PLATA-6,Compra menor,18,ALMACENABLE,600
2017,12,APOSITO DE ALGINATO C/ PLATA-6,Compra menor,10,ALMACENABLE,100
2017,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Compra menor,10,ALMACENABLE,100
2017,12,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,350
2017,12,APOSITO DE ESPUMA POLIURETANO-8,Concurso,18,ALMACENABLE,120
2017,12,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,60
2017,12,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,0,ALMACENABLE,180
2017,12,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,10,ALMACENABLE,300
2017,12,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,80
2017,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,0,TRANSITO,200
2017,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,15,TRANSITO,256
2017,12,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,565
2017,12,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,1380
2017,12,APOSITO DE HIDROCOLOIDE-7,Concurso,0,ALMACENABLE,50
2017,12,APOSITO DE HIDROCOLOIDE-7,Concurso,10,ALMACENABLE,70
2017,12,APOSITO DE HIDROCOLOIDE-9,Compra menor,0,ALMACENABLE,756
2017,12,APOSITO DE HIDROCOLOIDE-9,Compra menor,18,ALMACENABLE,267
2017,12,APOSITO DE HIDROCOLOIDE-9,Compra menor,4,ALMACENABLE,90
2017,12,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,10,TRANSITO,5
2017,12,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,40
2017,12,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,20
2017,12,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,50
2017,12,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,4,TRANSITO,30
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Compra menor,0,ALMACENABLE,100
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Compra menor,10,ALMACENABLE,150
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,0,ALMACENABLE,390
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,10,ALMACENABLE,300
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,13,ALMACENABLE,1000
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,0,ALMACENABLE,300
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,10,ALMACENABLE,410
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,13,ALMACENABLE,500
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,18,ALMACENABLE,150
2017,12,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,1050
2017,12,APOSITO MALLADO C/ PARAFINA-38,Concurso,18,ALMACENABLE,390
2017,12,APOSITO MALLADO C/ PARAFINA-38,Concurso,4,ALMACENABLE,240
2017,12,APOSITO MALLADO C/ PARAFINA-39,Concurso,10,ALMACENABLE,400
2017,12,APOSITO MALLADO C/ PARAFINA-39,Concurso,18,ALMACENABLE,410
2017,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,0,ALMACENABLE,1000
2017,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,8000
2017,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,4,ALMACENABLE,2000
2017,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,7680
2017,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,1440
2017,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,100
2017,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,500
2017,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Compra menor,0,ALMACENABLE,40
2017,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Compra menor,10,ALMACENABLE,80
2017,12,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,1000
2017,12,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,4,ALMACENABLE,600
2017,12,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,1200
2017,12,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,10,ALMACENABLE,2000
2017,12,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,18,ALMACENABLE,2800
2017,12,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1200
2017,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,Compra menor,12,TRANSITO,12
2017,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,Compra menor,11,TRANSITO,4
2017,12,HIDROGEL-37,Compra menor,0,ALMACENABLE,100
2017,12,HIDROGEL-37,Compra menor,10,ALMACENABLE,310
2017,12,HIDROGEL-37,Compra menor,13,ALMACENABLE,250
2017,12,HIDROGEL-37,Compra menor,4,ALMACENABLE,40
2017,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,170
2017,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,190
2017,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,50
2018,1,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,400
2018,1,APOSITO C/ CARBON Y PLATA-4,Concurso,18,ALMACENABLE,510
2018,1,APOSITO C/ CARBON Y PLATA-6,Compra menor,0,ALMACENABLE,300
2018,1,APOSITO C/ CARBON Y PLATA-6,Compra menor,10,ALMACENABLE,600
2018,1,APOSITO C/ CARBON Y PLATA-6,Compra menor,13,ALMACENABLE,1200
2018,1,APOSITO C/ CARBON Y PLATA-6,Compra menor,18,ALMACENABLE,1200
2018,1,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Compra menor,10,ALMACENABLE,100
2018,1,APOSITO DE ESPUMA POLIURETANO-8,Concurso,0,ALMACENABLE,40
2018,1,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,400
2018,1,APOSITO DE ESPUMA POLIURETANO-8,Concurso,18,ALMACENABLE,100
2018,1,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,120
2018,1,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,0,ALMACENABLE,200
2018,1,APOSITO DE FIBRAS DE POLIACRILATO-3,Concurso,18,ALMACENABLE,70
2018,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,0,TRANSITO,100
2018,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,15,TRANSITO,128
2018,1,APOSITO DE HIDROCOLOIDE-3,Concurso,10,ALMACENABLE,600
2018,1,APOSITO DE HIDROCOLOIDE-3,Concurso,18,ALMACENABLE,100
2018,1,APOSITO DE HIDROCOLOIDE-6,Concurso,10,ALMACENABLE,1450
2018,1,APOSITO DE HIDROCOLOIDE-7,Concurso,0,ALMACENABLE,100
2018,1,APOSITO DE HIDROCOLOIDE-7,Concurso,10,ALMACENABLE,60
2018,1,APOSITO DE HIDROCOLOIDE-7,Concurso,18,ALMACENABLE,130
2018,1,APOSITO DE HIDROCOLOIDE-9,Compra menor,0,ALMACENABLE,1002
2018,1,APOSITO DE HIDROCOLOIDE-9,Compra menor,10,ALMACENABLE,120
2018,1,APOSITO DE HIDROCOLOIDE-9,Compra menor,18,ALMACENABLE,567
2018,1,APOSITO DE HIDROCOLOIDE-9,Compra menor,4,ALMACENABLE,120
2018,1,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,10,TRANSITO,15
2018,1,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,18,TRANSITO,100
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Compra menor,0,ALMACENABLE,200
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,Compra menor,10,ALMACENABLE,320
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,0,ALMACENABLE,560
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,10,ALMACENABLE,620
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,13,ALMACENABLE,1400
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,0,ALMACENABLE,400
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,10,ALMACENABLE,225
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,13,ALMACENABLE,1200
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,18,ALMACENABLE,465
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Concurso,4,ALMACENABLE,30
2018,1,APOSITO MALLADO C/ PARAFINA-38,Concurso,0,ALMACENABLE,100
2018,1,APOSITO MALLADO C/ PARAFINA-38,Concurso,10,ALMACENABLE,670
2018,1,APOSITO MALLADO C/ PARAFINA-38,Concurso,13,ALMACENABLE,1000
2018,1,APOSITO MALLADO C/ PARAFINA-38,Concurso,18,ALMACENABLE,180
2018,1,APOSITO MALLADO C/ PARAFINA-38,Concurso,4,ALMACENABLE,330
2018,1,APOSITO MALLADO C/ PARAFINA-39,Concurso,10,ALMACENABLE,250
2018,1,APOSITO MALLADO C/ PARAFINA-39,Concurso,18,ALMACENABLE,240
2018,1,APOSITO MALLADO C/ SILICONA-0,Concurso,10,ALMACENABLE,770
2018,1,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,5000
2018,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,0,ALMACENABLE,1280
2018,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,13,ALMACENABLE,640
2018,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,18,ALMACENABLE,3840
2018,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,Concurso,4,ALMACENABLE,640
2018,1,APÓSITO ABSORBENTE C/ ADHESIVO-23,Concurso,18,ALMACENABLE,1920
2018,1,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,11,TRANSITO,1400
2018,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,900
2018,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Compra menor,0,ALMACENABLE,40
2018,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,Compra menor,10,ALMACENABLE,50
2018,1,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,800
