CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,TGL,PRODUCTO,REGION,HOSPITAL,DEPARTAMENTO,MES,AÑO,PRECIOUNIDAD
E64751,859267/16,1624W,1600,400,44.0,176.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,10,1,10,2016,0.11
E64946,859432/16,66800248,200,10,16.5,330.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,10,1,10,2016,1.65
E65056,859311/16,3533,264,3,1.8513,162.9144,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,18,1,10,2016,0.6171
E65159,859385/16,281 421,2000,1000,10.461204,20.922408,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,10,1,10,2016,0.010461204
E65201,859313/16,3760,100,10,14.0,140.0,Compra menor,ALMACENABLE,APOSITO DE ALGINATO C/ PLATA-6,0,10,1,10,2016,1.4
E66071,859320/16,420680,240,10,20.9,501.6,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,10,2016,2.0900000000000003
E69682,859392/16,166680.2,20,10,132.0,264.0,Compra menor,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0,10,1,10,2016,13.2
E65485,711261/17,33115,360,5,6.599996,475.199712,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,10,1,10,2017,1.3199992
E64751,711143/17,1624W,800,400,44.0,88.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,10,2017,0.11
E64764,711381/17,37147,640,640,60.69888,60.69888,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,4,1,10,2017,0.09484200000000001
E64911,711312/17,20701,300,300,792.0,792.0,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,0,2,10,2017,2.64
E66071,711285/17,420680,240,10,20.9,501.6,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,10,2017,2.0900000000000003
E64543,980978/18,403770,5,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,11,112,10,2018,2.42
E64663,981840/18,413568,225,5,26.950275,1212.762375,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,10,2018,5.390055
E69682,981982/18,166680.2,30,10,132.0,396.0,Compra menor,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0,10,1,10,2018,13.2
E78950,978977/18,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,154,10,2018,6.489999999999999
E99808,980966/18,178567.1,10,10,62.7,62.7,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,10,149,10,2018,6.2700000000000005
B41691,880546/19,400403,110,10,102.802,1130.822,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,10,2019,10.280199999999999
E65485,880730/19,33115,40,5,6.599996,52.799968,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,18,1,10,2019,1.3199992
F43580,881224/19,M8275051/5,20,5,412.5,1650.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,11,151,10,2019,82.5
E64663,880753/19,413568,200,100,539.0055,1078.011,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,10,2019,5.390055
E64750,880497/19,1626W,1000,200,61.6,308.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,10,1,10,2019,0.308
E64751,880499/19,1624W,1600,400,44.0,176.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,18,1,10,2019,0.11
E64751,880500/19,1624W,800,400,44.0,88.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,4,1,10,2019,0.11
E65486,880729/19,33110,630,10,5.3416,336.5208,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,10,2019,0.53416
E66071,880752/19,420680,170,10,20.9,355.3,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,10,2019,2.09
E85758,880728/19,33436,80,10,28.16,225.28,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,0,2,10,2019,2.816
E85769,880728/19,33435,100,10,21.23,212.3,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0,0,2,10,2019,2.123
E64543,1221076/22,403770,20,5,12.1,48.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,15,27,10,2022,2.42
E64543,1220734/22,403770,15,5,12.1,36.3,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,50,10,2022,2.42
E64751,1215535/22,1624W,6000,400,48.4,726.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,10,1,10,2022,0.121
E64751,1218056/22,1624W,2000,400,48.4,242.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,4,1,10,2022,0.121
E64764,1221193/22,37147,3200,640,73.92,369.6,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,7,3,10,2022,0.1155
E64764,1221195/22,37147,640,640,73.92,73.92,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,10,1,10,2022,0.1155
E64911,1220046/22,20701,600,300,766.128,1532.256,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,18,1,10,2022,2.55376
E64940,1221257/22,291010,700,70,227.15154,2271.5154,Concurso,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0,0,7,3,10,2022,3.2450220000000005
E65007,1220025/22,20415,100,50,235.51,471.02,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,10,2022,4.7101999999999995
E65509,1221226/22,161445.2,200,10,53.68,1073.6,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,13,1,10,2022,5.367999999999999
E78950,1220022/22,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,101,10,2022,6.489999999999999
E78950,1217718/22,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,7,93,10,2022,6.489999999999999
E99808,1220725/22,178567.1,30,10,62.595,187.785,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,50,10,2022,6.2595
E64543,1225136/23,403770,25,5,12.1,60.5,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,12,123,10,2023,2.42
F43581,1223230/23,M8275052/5,5,5,440.0,440.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,11,67,10,2023,88.0
F43585,1223230/23,M8275096/5,5,5,563.2,563.2,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0,11,67,10,2023,112.64000000000001
E64750,1225845/23,4630,100,50,13.749996,27.499992,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,7,3,10,2023,0.27499992
E64750,1225855/23,4630,800,50,13.749996,219.999936,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,8,1,10,2023,0.27499992
E64764,1227060/23,37147,1280,640,78.0032,156.0064,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,0,2,10,2023,0.12188000000000002
E64940,1225810/23,291010,700,70,227.15154,2271.5154,Compra menor,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0,0,7,3,10,2023,3.2450220000000005
E65056,1225479/23,33533,1521,3,0.989571,501.712497,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,8,1,10,2023,0.329857
E65509,1225787/23,161445.2,200,10,53.68,1073.6,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,7,3,10,2023,5.367999999999999
E65894,1225787/23,157028.4,1000,10,34.98,3498.0,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,7,3,10,2023,3.498
E78950,1224983/23,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,154,10,2023,6.489999999999999
E78950,1225064/23,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,140,10,2023,6.489999999999999
E78950,1226247/23,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,4,184,10,2023,6.489999999999999
E99808,1226461/23,178567.1,40,10,62.59,250.36,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,24,10,2023,6.259
E64543,853358/15,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,4,111,11,2015,2.42
E64663,853557/15,413568,600,5,29.15,3498.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,13,1,11,2015,5.83
E70130,853557/15,187662,400,5,14.85,1188.0,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,13,1,11,2015,2.97
E64750,853306/15,1626W,400,200,61.6,123.2,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,4,1,11,2015,0.308
E64765,853606/15,1385,600,300,61.722222,123.444444,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,0,2,11,2015,0.20574074
E65007,853607/15,20415,200,50,215.325,861.3,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,0,2,11,2015,4.3065
E66071,853557/15,420680,730,10,20.9,1525.7,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,13,1,11,2015,2.09
E64544,1008256/16,420621,200,10,42.9,858.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,0,2,11,2016,4.29
E64663,1009343/16,413568,400,100,539.0055,2156.022,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,13,1,11,2016,5.390055
E64765,1007905/16,1385,1500,300,61.722222,308.61111,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,11,2016,0.20574074
E64983,1008281/16,157027.7,200,10,17.259,345.18,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,0,2,11,2016,1.7259
E65159,1007875/16,281 421,6000,1000,10.461204,62.767224,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,6,1,11,2016,0.010461204
E65159,1008992/16,281 421,1000,1000,10.461204,10.461204,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,4,1,11,2016,0.010461204
E66071,1007935/16,420680,200,10,20.9,418.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,11,2016,2.09
E65485,1149399/20,33115,35,5,5.6529,39.5703,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,18,1,11,2020,1.1305800000000001
E65485,1149686/20,33115,265,5,5.6529,299.6037,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,10,1,11,2020,1.13058
E64751,1150018/20,4628,1000,100,9.900001,99.00001,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,4,1,11,2020,0.09900001
E65056,1149399/20,33533,210,3,0.989571,69.26997,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,18,1,11,2020,0.329857
E65056,1149693/20,33533,84,3,0.989571,27.707988,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,10,1,11,2020,0.329857
E65486,1149659/20,33110,600,10,4.6178,277.068,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,11,2020,0.46177999999999997
E65894,1148081/20,157028.4,600,10,34.98,2098.8,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,10,1,11,2020,3.498
E66071,1149318/20,420680,150,10,18.59,278.85,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,11,2020,1.8590000000000002
E65485,1095953/21,33115,255,5,5.6529,288.2979,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,10,1,11,2021,1.1305800000000001
E64750,1097874/21,4630,650,50,13.749996,178.749948,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,18,1,11,2021,0.27499992
E64764,1097516/21,1383,3300,300,27.588,303.468,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,18,1,11,2021,0.09196
E64983,1096097/21,157027.7,500,10,15.345,767.25,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,13,1,11,2021,1.5345
E65007,1097518/21,20415,100,50,215.325,430.65,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,11,2021,4.3065
E65509,1096095/21,161445.2,100,10,53.68,536.8,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,10,1,11,2021,5.367999999999999
E66071,1097360/21,420680,1000,10,18.59,1859.0,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,11,2021,1.859
E73753,1097806/21,MAP190,150,10,57.199643,857.994645,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,18,1,11,2021,5.7199643
E78950,1096778/21,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,140,11,2021,6.489999999999999
B40558,1338955/22,400505,6,1,13.189,79.134,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,110,11,2022,13.189
B40558,1338977/22,400505,2,1,13.189,26.378,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,112,11,2022,13.189
E64543,1338045/22,403770,25,5,12.1,60.5,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,34,11,2022,2.42
E65486,1340184/22,33110,310,10,4.6178,143.1518,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,11,2022,0.46178
E65894,1340661/22,157028.4,200,10,34.98,699.6,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,10,1,11,2022,3.498
E78950,1341123/22,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,146,11,2022,6.489999999999999
E78950,1341124/22,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,135,11,2022,6.489999999999999
E99807,1340659/22,178565.7,80,10,47.19,377.52,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,4,1,11,2022,4.718999999999999
E99808,1338042/22,178567.1,100,10,62.59,625.9,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,34,11,2022,6.2589999999999995
E99808,1338047/22,178567.1,30,10,62.59,187.77,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,43,11,2022,6.259
E99808,1338053/22,178567.1,50,10,62.59,312.95,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,33,11,2022,6.2589999999999995
E99808,1343071/23,178567.1,30,10,62.59,187.77,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,12,131,11,2023,6.259
E64663,935624/15,413568,350,5,29.15,2040.5,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,13,1,12,2015,5.83
E64663,935617/15,413568,100,5,29.15,583.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,12,2015,5.83
E64751,935258/15,1624W,800,400,44.0,88.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,12,2015,0.11
E64911,935656/15,20701,300,300,792.0,792.0,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,0,2,12,2015,2.64
E64946,935981/15,66800248,40,10,18.7,74.8,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,4,1,12,2015,1.8699999999999999
E64983,935831/15,157027.7,1000,10,17.27,1727.0,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,13,1,12,2015,1.727
E65056,935582/15,3533,399,3,1.8513,246.2229,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,0,2,12,2015,0.6171
E64761,1169752/18,265868.4,50,5,13.497,134.97,Compra menor,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0,0,51,12,2018,2.6994
B41691,1131994/19,400403,60,10,102.802,616.812,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,18,1,12,2019,10.2802
E64932,1128948/19,39001,300,5,5.24537,314.7222,Compra menor,ALMACENABLE,HIDROGEL-37,0,13,1,12,2019,1.049074
E66071,1128938/19,420680,120,10,20.9,250.8,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,12,2019,2.0900000000000003
E78950,1130349/19,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,154,12,2019,6.489999999999999
F44200,1131910/19,421551,2,1,111.1022,222.2044,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0,11,168,12,2019,111.1022
F43580,1303592/20,M8275051/5,5,5,412.5,412.5,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,4,111,12,2020,82.5
E64544,1303963/20,420621,150,10,42.349958,635.24937,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,10,1,12,2020,4.2349958
E64983,1304085/20,157027.7,120,10,15.345,184.14,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,10,1,12,2020,1.5345
E66071,1303963/20,420680,130,10,18.59,241.67,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,12,2020,1.859
F46846,1303782/20,66802003,5,1,154.0,770.0,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0,11,168,12,2020,154.0
B40558,1230336/21,400505,10,1,11.22,112.2,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,10,163,12,2021,11.22
B41691,1234370/21,400403,70,10,107.25,750.75,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,18,1,12,2021,10.725
E65485,1234647/21,33115,275,5,5.6529,310.9095,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,10,1,12,2021,1.13058
F43580,1233354/21,M8275051/5,20,5,412.5,1650.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,11,151,12,2021,82.5
F43580,1233523/21,M8275051/5,5,5,412.5,412.5,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,4,111,12,2021,82.5
F43581,1233507/21,M8275052/5,5,5,440.0,440.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,4,111,12,2021,88.0
F43585,1233215/21,M8275098/5,10,5,510.4,1020.8,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0,4,111,12,2021,102.08
F50071,1233353/21,421554,10,5,114.95,229.9,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0,11,151,12,2021,22.990000000000002
E64765,1234866/21,1385,1800,300,49.302,295.812,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,12,2021,0.16434
E64932,1235350/21,7311,250,10,7.7055,192.6375,Concurso,ALMACENABLE,HIDROGEL-37,0,10,1,12,2021,0.77055
E65007,1234867/21,20415,50,50,215.325,215.325,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,12,2021,4.3065
E65201,1234647/21,3760,110,10,12.87,141.57,Concurso,ALMACENABLE,APOSITO DE ALGINATO C/ PLATA-6,0,10,1,12,2021,1.287
E65509,1235303/21,161445.2,100,10,53.68,536.8,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,10,1,12,2021,5.367999999999999
E99807,1235303/21,178565.7,110,10,47.19,519.09,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,10,1,12,2021,4.719
B41691,3360/16,400403,100,10,102.803729,1028.03729,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,0,2,1,2016,10.2803729
B41691,3366/16,400403,20,10,102.803729,205.607458,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,4,1,1,2016,10.2803729
E65485,3405/16,31150,155,5,8.250039,255.751209,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,10,1,1,2016,1.6500078
E64751,3344/16,1624W,1200,400,44.0,132.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,1,2016,0.11
E65056,3400/16,3533,39,3,1.8513,24.0669,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,4,1,1,2016,0.6171
E66071,3420/16,420680,150,10,20.9,313.5,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,1,2016,2.09
E64932,5941/17,39001,35,5,5.24537,36.71759,Compra menor,ALMACENABLE,HIDROGEL-37,0,4,1,1,2017,1.049074
E65485,5944/17,31150,65,5,6.599996,85.799948,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,6,1,1,2017,1.3199992
E64750,5925/17,1626W,800,200,61.6,246.4,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,4,1,1,2017,0.308
E64946,6088/17,66800248,60,60,99.0,99.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,4,1,1,2017,1.65
E64983,5990/17,157027.7,160,160,276.144,276.144,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,4,1,1,2017,1.7259
E64932,7105/18,39001,100,5,5.24537,104.9074,Compra menor,ALMACENABLE,HIDROGEL-37,0,0,2,1,2018,1.049074
E64764,7181/18,37147,640,640,60.69888,60.69888,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,4,1,1,2018,0.09484200000000001
E64765,7179/18,37167,1920,480,83.96784,335.87136,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,1,2018,0.17493299999999998
E64911,7125/18,20701,300,300,792.0,792.0,Compra menor,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,10,1,1,2018,2.64
E66071,7099/18,420680,170,10,20.9,355.3,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,1,2018,2.09
B40558,11017/19,400505,1,1,9.9,9.9,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,81,1,2019,9.9
E64761,13515/19,265868.4,50,5,13.497,134.97,Compra menor,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0,0,51,1,2019,2.6994
E64750,13100/19,1626W,600,200,61.6,184.8,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,18,1,1,2019,0.308
E66071,13069/19,420680,180,10,20.9,376.2,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,1,2019,2.09
E99807,13037/19,178565.7,60,10,47.3,283.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,4,1,1,2019,4.73
E64543,2909/21,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,11,112,1,2021,2.42
E65007,5499/21,20415,50,50,215.325,215.325,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,1,2021,4.3065
E78950,2902/21,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,142,1,2021,6.489999999999999
B41691,5804/22,400403,100,10,107.25,1072.5,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,18,1,1,2022,10.725
B41691,6668/22,400403,110,10,107.25,1179.75,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,10,1,1,2022,10.725
E64751,6856/22,4628,4000,2000,198.000012,396.000024,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,0,2,1,2022,0.099000006
E64751,6317/22,4628,1700,100,9.900001,168.300017,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,18,1,1,2022,0.09900001
E65007,6751/22,20415,100,50,215.325,430.65,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,1,2022,4.3065
E65509,6769/22,161445.2,100,10,53.68,536.8,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,10,1,1,2022,5.367999999999999
