AÑO,MES,PRODUCTO,CANTIDADCOMPRA
2017,9,APOSITO C/ CARBON Y PLATA-4,510
2017,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,15000
2017,9,APOSITO DE HIDROCOLOIDE-3,615
2017,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2017,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2017,9,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2017,9,APÓSITO TRANSPARENTE ADHESIVO-24,7600
2017,9,APOSITO DE ALGINATO C/ PLATA-6,130
2017,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2017,9,APOSITO DE HIDROCOLOIDE-6,1360
2017,9,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,850
2017,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2017,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,700
2017,9,APÓSITO TRANSPARENTE ADHESIVO-20,2800
2017,9,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2017,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2017,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2017,9,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2017,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2017,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,280
2017,10,APOSITO DE HIDROFIBRA  / CINTA-18,185
2017,10,APOSITO DE ESPUMA POLIURETANO / SACRO-11,50
2017,10,APOSITO C/ CARBON Y PLATA-6,3000
2017,10,APOSITO DE FIBRAS DE POLIACRILATO-3,410
2017,10,APOSITO MALLADO C/ PARAFINA-39,240
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,3000
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1195
2017,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1400
2017,10,APOSITO DE HIDROCOLOIDE-9,1440
2017,10,APOSITO DE HIDROCOLOIDE-7,660
2017,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,210
2017,10,APOSITO DE ESPUMA POLIURETANO-8,350
2017,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,5120
2017,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,1920
2017,10,HIDROGEL-37,900
2017,10,APOSITO MALLADO C/ PARAFINA-38,2350
2017,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,110
2017,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,24
2017,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2017,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,14
2017,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2017,10,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2017,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,290
2017,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2017,10,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2017,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2017,10,APOSITO MALLADO C/ SILICONA-0,350
2017,10,APOSITO C/ CARBON Y PLATA-4,300
2017,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,9000
2017,10,APOSITO DE HIDROCOLOIDE-3,1070
2017,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2017,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2017,10,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2017,10,APÓSITO TRANSPARENTE ADHESIVO-24,7200
2017,10,APOSITO DE ALGINATO C/ PLATA-6,150
2017,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2017,10,APOSITO DE HIDROCOLOIDE-6,1250
2017,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1000
2017,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2017,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
2017,10,APÓSITO TRANSPARENTE ADHESIVO-20,1400
2017,10,APOSITO ABSORBENTE S/ ADHESIVO-25,600
2017,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2017,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,1050
2017,10,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2017,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2017,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,410
2017,12,APOSITO DE HIDROFIBRA  / CINTA-18,145
2017,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2017,12,APOSITO C/ CARBON Y PLATA-6,1800
2017,12,APOSITO DE FIBRAS DE POLIACRILATO-3,560
2017,12,APOSITO MALLADO C/ PARAFINA-39,810
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1690
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1360
2017,12,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2017,12,APOSITO DE HIDROCOLOIDE-9,1113
2017,12,APOSITO DE HIDROCOLOIDE-7,120
2017,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,456
2017,12,APOSITO DE ESPUMA POLIURETANO-8,530
2017,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,7680
2017,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,1440
2017,12,HIDROGEL-37,700
2017,12,APOSITO MALLADO C/ PARAFINA-38,1680
2017,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,120
2017,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,12
2017,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2017,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,4
2017,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2017,12,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2017,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,250
2017,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2017,12,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2017,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2017,12,APOSITO MALLADO C/ SILICONA-0,0
2017,12,APOSITO C/ CARBON Y PLATA-4,770
2017,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,11000
2017,12,APOSITO DE HIDROCOLOIDE-3,565
2017,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2017,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2017,12,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2017,12,APÓSITO TRANSPARENTE ADHESIVO-24,7200
2017,12,APOSITO DE ALGINATO C/ PLATA-6,100
2017,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2017,12,APOSITO DE HIDROCOLOIDE-6,1380
2017,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
2017,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2017,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2017,12,APÓSITO TRANSPARENTE ADHESIVO-20,1600
2017,12,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2017,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2017,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2017,12,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2017,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2017,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,460
2017,5,APOSITO DE HIDROFIBRA  / CINTA-18,20
2017,5,APOSITO DE ESPUMA POLIURETANO / SACRO-11,150
2017,5,APOSITO C/ CARBON Y PLATA-6,3300
2017,5,APOSITO DE FIBRAS DE POLIACRILATO-3,160
2017,5,APOSITO MALLADO C/ PARAFINA-39,610
2017,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2360
2017,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1785
2017,5,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
2017,5,APOSITO DE HIDROCOLOIDE-9,1671
2017,5,APOSITO DE HIDROCOLOIDE-7,280
2017,5,APOSITO DE HIDROCOLOIDE C/ PLATA-2,230
2017,5,APOSITO DE ESPUMA POLIURETANO-8,490
2017,5,APÓSITO ABSORBENTE C/ ADHESIVO-22,6400
2017,5,APÓSITO ABSORBENTE C/ ADHESIVO-23,1500
2017,5,HIDROGEL-37,1005
2017,5,APOSITO MALLADO C/ PARAFINA-38,2710
2017,5,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,110
2017,5,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,24
2017,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2017,5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,25
2017,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2017,5,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2017,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,450
2017,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2017,5,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2017,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2017,5,APOSITO MALLADO C/ SILICONA-0,490
2017,5,APOSITO C/ CARBON Y PLATA-4,820
2017,5,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,13000
2017,5,APOSITO DE HIDROCOLOIDE-3,865
2017,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2017,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2017,5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2017,5,APÓSITO TRANSPARENTE ADHESIVO-24,12000
2017,5,APOSITO DE ALGINATO C/ PLATA-6,0
2017,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2017,5,APOSITO DE HIDROCOLOIDE-6,1350
2017,5,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,400
2017,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2017,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2017,5,APÓSITO TRANSPARENTE ADHESIVO-20,3600
2017,5,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2017,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2017,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2017,5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2017,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2017,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,550
2017,11,APOSITO DE HIDROFIBRA  / CINTA-18,205
2017,11,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2017,11,APOSITO C/ CARBON Y PLATA-6,2700
2017,11,APOSITO DE FIBRAS DE POLIACRILATO-3,170
2017,11,APOSITO MALLADO C/ PARAFINA-39,250
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,3010
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1435
2017,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
2017,11,APOSITO DE HIDROCOLOIDE-9,2004
2017,11,APOSITO DE HIDROCOLOIDE-7,130
2017,11,APOSITO DE HIDROCOLOIDE C/ PLATA-2,100
2017,11,APOSITO DE ESPUMA POLIURETANO-8,400
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,5760
2017,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,3360
2017,11,HIDROGEL-37,1135
2017,11,APOSITO MALLADO C/ PARAFINA-38,2190
2017,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,130
2017,11,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,12
2017,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2017,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,38
2017,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2017,11,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2017,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,100
2017,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2017,11,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2017,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2017,11,APOSITO MALLADO C/ SILICONA-0,70
2017,11,APOSITO C/ CARBON Y PLATA-4,470
2017,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,11000
2017,11,APOSITO DE HIDROCOLOIDE-3,675
2017,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2017,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2017,11,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2017,11,APÓSITO TRANSPARENTE ADHESIVO-24,8800
2017,11,APOSITO DE ALGINATO C/ PLATA-6,100
2017,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2017,11,APOSITO DE HIDROCOLOIDE-6,1310
2017,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
2017,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2017,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2017,11,APÓSITO TRANSPARENTE ADHESIVO-20,3800
2017,11,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2017,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2017,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2017,11,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2018,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2018,1,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,510
2018,1,APOSITO DE HIDROFIBRA  / CINTA-18,115
2018,1,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2018,1,APOSITO C/ CARBON Y PLATA-6,3300
2018,1,APOSITO DE FIBRAS DE POLIACRILATO-3,270
2018,1,APOSITO MALLADO C/ PARAFINA-39,490
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2580
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2320
2018,1,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1400
2018,1,APOSITO DE HIDROCOLOIDE-9,1809
2018,1,APOSITO DE HIDROCOLOIDE-7,290
2018,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,228
2018,1,APOSITO DE ESPUMA POLIURETANO-8,660
2018,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,6400
2018,1,APÓSITO ABSORBENTE C/ ADHESIVO-23,1920
2018,1,HIDROGEL-37,895
2018,1,APOSITO MALLADO C/ PARAFINA-38,2280
2018,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,90
2018,1,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,12
2018,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2018,1,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,40
2018,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2018,1,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2018,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,520
2018,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2018,1,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2018,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2018,1,APOSITO MALLADO C/ SILICONA-0,770
2018,1,APOSITO C/ CARBON Y PLATA-4,510
2018,1,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,5000
2018,1,APOSITO DE HIDROCOLOIDE-3,700
2018,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2018,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2018,1,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2018,1,APÓSITO TRANSPARENTE ADHESIVO-24,8400
2018,1,APOSITO DE ALGINATO C/ PLATA-6,0
2018,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2018,1,APOSITO DE HIDROCOLOIDE-6,1450
2018,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,900
2018,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2018,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
2018,1,APÓSITO TRANSPARENTE ADHESIVO-20,1600
2018,1,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2018,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2018,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
2018,1,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2018,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2018,2,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,430
2018,2,APOSITO DE HIDROFIBRA  / CINTA-18,280
2018,2,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2018,2,APOSITO C/ CARBON Y PLATA-6,1200
2018,2,APOSITO DE FIBRAS DE POLIACRILATO-3,160
2018,2,APOSITO MALLADO C/ PARAFINA-39,380
2018,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2890
2018,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1965
2018,2,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,700
2018,2,APOSITO DE HIDROCOLOIDE-9,2427
2018,2,APOSITO DE HIDROCOLOIDE-7,560
2018,2,APOSITO DE HIDROCOLOIDE C/ PLATA-2,308
2018,2,APOSITO DE ESPUMA POLIURETANO-8,470
2018,2,APÓSITO ABSORBENTE C/ ADHESIVO-22,5120
2018,2,APÓSITO ABSORBENTE C/ ADHESIVO-23,3840
2018,2,HIDROGEL-37,1190
2018,2,APOSITO MALLADO C/ PARAFINA-38,1620
2018,2,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,190
2018,2,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,24
2018,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2018,2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,30
2018,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2018,2,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2018,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,450
2018,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2018,2,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2018,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2018,2,APOSITO MALLADO C/ SILICONA-0,140
2018,2,APOSITO C/ CARBON Y PLATA-4,660
2018,2,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,14000
2018,2,APOSITO DE HIDROCOLOIDE-3,605
2018,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2018,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2018,2,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2018,2,APÓSITO TRANSPARENTE ADHESIVO-24,6000
2018,2,APOSITO DE ALGINATO C/ PLATA-6,0
2018,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2018,2,APOSITO DE HIDROCOLOIDE-6,1300
2018,2,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,650
2018,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2018,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2018,2,APÓSITO TRANSPARENTE ADHESIVO-20,2200
2018,2,APOSITO ABSORBENTE S/ ADHESIVO-25,300
2018,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2018,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2018,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2018,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2018,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,460
2018,3,APOSITO DE HIDROFIBRA  / CINTA-18,190
2018,3,APOSITO DE ESPUMA POLIURETANO / SACRO-11,250
2018,3,APOSITO C/ CARBON Y PLATA-6,3300
2018,3,APOSITO DE FIBRAS DE POLIACRILATO-3,250
2018,3,APOSITO MALLADO C/ PARAFINA-39,480
2018,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2730
2018,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1690
2018,3,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,700
2018,3,APOSITO DE HIDROCOLOIDE-9,1608
2018,3,APOSITO DE HIDROCOLOIDE-7,315
2018,3,APOSITO DE HIDROCOLOIDE C/ PLATA-2,248
2018,3,APOSITO DE ESPUMA POLIURETANO-8,830
2018,3,APÓSITO ABSORBENTE C/ ADHESIVO-22,7680
2018,3,APÓSITO ABSORBENTE C/ ADHESIVO-23,1440
2018,3,HIDROGEL-37,1030
2018,3,APOSITO MALLADO C/ PARAFINA-38,2350
2018,3,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,130
2018,3,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,48
2018,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2018,3,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,40
2018,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2018,3,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2018,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,450
2018,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2018,3,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2018,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2018,3,APOSITO MALLADO C/ SILICONA-0,560
2018,3,APOSITO C/ CARBON Y PLATA-4,540
2018,3,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,3000
2018,3,APOSITO DE HIDROCOLOIDE-3,965
2018,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2018,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2018,3,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2018,3,APÓSITO TRANSPARENTE ADHESIVO-24,10800
2018,3,APOSITO DE ALGINATO C/ PLATA-6,0
2018,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2018,3,APOSITO DE HIDROCOLOIDE-6,1400
2018,3,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,500
2018,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2018,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2018,3,APÓSITO TRANSPARENTE ADHESIVO-20,3400
2018,3,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2018,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2018,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,350
2018,3,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2018,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2018,4,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,760
2018,4,APOSITO DE HIDROFIBRA  / CINTA-18,150
2018,4,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2018,4,APOSITO C/ CARBON Y PLATA-6,2100
2018,4,APOSITO DE FIBRAS DE POLIACRILATO-3,380
2018,4,APOSITO MALLADO C/ PARAFINA-39,200
2018,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,3140
2018,4,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,1750
